한국공항(005430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-10,30800,31700,30700,31550,7187,99899.0,3166355.0
2016-05-11,31550,32500,31250,32100,6139,101640.0,3166355.0
2016-05-12,32100,32500,31900,32150,4306,101798.0,3166355.0
2016-05-13,33850,36400,32750,34700,47840,109873.0,3166355.0
2016-05-16,34650,36300,33850,35650,20072,112881.0,3166355.0
2016-05-17,35650,36650,34500,35300,21131,111772.0,3166355.0
2016-05-18,35300,35850,34800,35650,7930,112881.0,3166355.0
2016-05-19,35650,36050,35350,35700,9305,113039.0,3166355.0
2016-05-20,35700,36150,35250,36100,7772,114305.0,3166355.0
2016-05-23,35750,38200,35700,37300,25724,118105.0,3166355.0
2016-05-24,37650,37750,36200,36200,15870,114622.0,3166355.0
2016-05-25,36700,37000,36200,36800,10825,116522.0,3166355.0
2016-05-26,37400,37400,36600,36600,4239,115889.0,3166355.0
2016-05-27,36600,36950,36100,36700,3729,116205.0,3166355.0
2016-05-30,36700,36900,35100,36850,6791,116680.0,3166355.0
2016-05-31,36600,37700,36450,37000,4723,117155.0,3166355.0
2016-06-01,36600,37600,35900,36500,4793,115572.0,3166355.0
2016-06-02,36400,37200,36000,37200,15011,117788.0,3166355.0
2016-06-03,37300,37300,36450,36450,5198,115414.0,3166355.0
2016-06-07,36600,36800,35950,36100,6651,114305.0,3166355.0
2016-06-08,36200,36200,34300,35150,11720,111297.0,3166355.0
2016-06-09,35300,35300,34400,35100,12469,111139.0,3166355.0
2016-06-10,35200,35900,34900,35800,4380,113356.0,3166355.0
2016-06-13,36000,36500,35050,35650,6634,112881.0,3166355.0
2016-06-14,35100,36300,35100,35900,3401,113672.0,3166355.0
2016-06-15,36000,36000,35300,35900,3099,113672.0,3166355.0
2016-06-16,36000,36000,35250,35600,3694,112722.0,3166355.0
2016-06-17,35600,36500,35200,36350,8351,115097.0,3166355.0
2016-06-20,36900,36950,35650,36750,6149,116364.0,3166355.0
2016-06-21,37800,37800,36700,37350,7984,118263.0,3166355.0
2016-06-22,37350,37500,36000,36500,3424,115572.0,3166355.0
2016-06-23,36200,36850,35850,35900,2824,113672.0,3166355.0
2016-06-24,36600,36600,33650,34350,7686,108764.0,3166355.0
2016-06-27,33950,35350,33100,34700,5935,109873.0,3166355.0
2016-06-28,34500,36200,34500,34800,3228,110189.0,3166355.0
2016-06-29,34600,35950,34550,35900,4067,113672.0,3166355.0
2016-06-30,36000,36150,35300,35950,956,113830.0,3166355.0
2016-07-01,36100,36300,35400,35850,2278,113514.0,3166355.0
2016-07-04,36300,36300,35000,35250,2668,111614.0,3166355.0
2016-07-05,35800,35800,34500,35250,2504,111614.0,3166355.0
2016-07-06,35800,35800,34400,34400,3671,108923.0,3166355.0
2016-07-07,35150,35250,34450,35250,3532,111614.0,3166355.0
2016-07-08,36000,36000,34500,34500,1560,109239.0,3166355.0
2016-07-11,34500,35500,34000,34400,5127,108923.0,3166355.0
2016-07-12,34400,34900,33750,34250,5955,108448.0,3166355.0
2016-07-13,34200,34600,34000,34600,5429,109556.0,3166355.0
2016-07-14,34500,34500,33500,34050,10246,107814.0,3166355.0
2016-07-15,34000,34950,33950,34900,4016,110506.0,3166355.0
2016-07-18,34850,34850,34400,34500,2707,109239.0,3166355.0
2016-07-19,34500,34950,34500,34800,1964,110189.0,3166355.0
2016-07-20,34850,35000,34600,34800,1341,110189.0,3166355.0
2016-07-21,35000,35200,34800,35000,1797,110822.0,3166355.0
2016-07-22,34700,35700,34700,35050,3462,110981.0,3166355.0
2016-07-25,35100,35850,35000,35800,7645,113356.0,3166355.0
2016-07-26,35500,36700,35450,36600,8789,115889.0,3166355.0
2016-07-27,36700,37350,36350,36650,6734,116047.0,3166355.0
2016-07-28,37550,37550,35900,36900,5379,116838.0,3166355.0
2016-07-29,37100,37450,36950,37300,18585,118105.0,3166355.0
2016-08-01,37450,37500,37000,37300,14099,118105.0,3166355.0
2016-08-02,37700,37700,37000,37300,5179,118105.0,3166355.0
2016-08-03,37000,37500,36900,37250,3653,117947.0,3166355.0
2016-08-04,37250,38000,37100,37300,2748,118105.0,3166355.0
2016-08-05,37300,37600,37250,37350,1048,118263.0,3166355.0
2016-08-08,36900,37400,36900,37300,4894,118105.0,3166355.0
2016-08-09,37300,37850,37300,37450,3258,118580.0,3166355.0
2016-08-10,37450,38450,37400,37800,10017,119688.0,3166355.0
2016-08-11,38450,39200,37550,39200,15202,124121.0,3166355.0
2016-08-12,40700,44500,40700,43400,133251,137420.0,3166355.0
2016-08-16,43500,43950,41650,42200,30486,133620.0,3166355.0
2016-08-17,42000,42000,39600,41300,20071,130770.0,3166355.0
2016-08-18,41600,42150,40350,41650,13696,131879.0,3166355.0
2016-08-19,41650,43900,40800,43800,26802,138686.0,3166355.0
2016-08-22,43800,45350,43300,45000,37305,142486.0,3166355.0
2016-08-23,45000,49750,45000,49250,114626,155943.0,3166355.0
2016-08-24,49350,49650,48100,48600,43978,153885.0,3166355.0
2016-08-25,48250,50900,47550,48300,28853,152935.0,3166355.0
2016-08-26,47500,48700,45550,48000,21866,151985.0,3166355.0
2016-08-29,47650,47900,45300,45300,25543,143436.0,3166355.0
2016-08-30,45200,46350,44000,44800,23977,141853.0,3166355.0
2016-08-31,44800,44800,43900,44250,11523,140111.0,3166355.0
2016-09-01,44000,45750,43350,44250,14114,140111.0,3166355.0
2016-09-02,44150,48900,44150,47800,29171,151352.0,3166355.0
2016-09-05,47850,47850,45750,46100,21567,145969.0,3166355.0
2016-09-06,46800,47000,44750,44800,8494,141853.0,3166355.0
2016-09-07,44350,45750,44350,45100,9163,142803.0,3166355.0
2016-09-08,45100,46850,44700,45600,9349,144386.0,3166355.0
2016-09-09,45600,47000,44100,46200,8547,146286.0,3166355.0
2016-09-12,45200,46150,44200,44200,7652,139953.0,3166355.0
2016-09-13,44600,45500,44200,44500,7209,140903.0,3166355.0
2016-09-19,45500,46800,44300,46500,18188,147236.0,3166355.0
2016-09-20,46950,47500,46550,47300,9729,149769.0,3166355.0
2016-09-21,47300,47550,44450,44800,18310,141853.0,3166355.0
2016-09-22,45350,47150,45200,45250,6917,143278.0,3166355.0
2016-09-23,46300,46300,45450,46200,4383,146286.0,3166355.0
2016-09-26,46900,47000,45200,46300,4190,146602.0,3166355.0
2016-09-27,45800,46350,45800,46350,2928,146761.0,3166355.0
2016-09-28,46550,46550,45650,46100,5646,145969.0,3166355.0
2016-09-29,46350,46450,44300,44600,9060,141219.0,3166355.0
2016-09-30,44600,45200,43800,44700,16371,141536.0,3166355.0
2016-10-04,44700,44700,43200,43250,14975,136945.0,3166355.0
2016-10-05,43800,44500,43500,44000,4248,139320.0,3166355.0
2016-10-06,44450,44500,43000,43850,7293,138845.0,3166355.0
2016-10-07,44500,44500,41900,42400,14333,134253.0,3166355.0
2016-10-10,42950,43000,42000,42650,5673,135045.0,3166355.0
2016-10-11,42650,43650,41550,41800,12275,132354.0,3166355.0
2016-10-12,41500,42350,40350,41900,12791,132670.0,3166355.0
2016-10-13,41400,43450,41400,43000,6527,136153.0,3166355.0
2016-10-14,43050,44650,43000,44500,9677,140903.0,3166355.0
2016-10-17,44900,45750,44150,44850,8085,142011.0,3166355.0
2016-10-18,45450,45600,44500,45450,5726,143911.0,3166355.0
2016-10-19,45750,45750,45000,45150,4406,142961.0,3166355.0
2016-10-20,45700,45700,43950,44500,6136,140903.0,3166355.0
2016-10-21,43950,45750,43700,44650,6640,141378.0,3166355.0
2016-10-24,45100,45100,43300,44150,8070,139795.0,3166355.0
2016-10-25,44500,45200,43650,44900,5894,142169.0,3166355.0
2016-10-26,44450,45750,44300,45000,7651,142486.0,3166355.0
2016-10-27,45050,45750,44450,45050,3521,142644.0,3166355.0
2016-10-28,45050,45600,45000,45100,4224,142803.0,3166355.0
2016-10-31,45450,45450,43900,44800,4762,141853.0,3166355.0
2016-11-01,45450,45450,43950,44600,4655,141219.0,3166355.0
2016-11-02,44550,45000,43600,43800,3213,138686.0,3166355.0
2016-11-03,43900,44900,43800,44650,3158,141378.0,3166355.0
2016-11-04,44650,44900,43100,44200,4315,139953.0,3166355.0
2016-11-07,43450,44650,43400,44300,2959,140270.0,3166355.0
2016-11-08,44900,45250,44350,45100,4354,142803.0,3166355.0
2016-11-09,47000,47250,41900,43900,23096,139003.0,3166355.0
2016-11-10,44450,45000,44050,44050,4856,139478.0,3166355.0
2016-11-11,44500,44500,42300,43000,8335,136153.0,3166355.0
2016-11-14,42900,43850,42200,42800,9589,135520.0,3166355.0
2016-11-15,43300,43400,42750,43350,6495,137261.0,3166355.0
2016-11-16,43400,45100,42900,45100,11227,142803.0,3166355.0
2016-11-17,45550,46200,45100,45700,8385,144702.0,3166355.0
2016-11-18,45800,46300,44600,44600,12968,141219.0,3166355.0
2016-11-21,45900,45900,44300,44550,6153,141061.0,3166355.0
2016-11-22,44600,45400,44050,44050,4396,139478.0,3166355.0
2016-11-23,44050,45400,43300,44100,5955,139636.0,3166355.0
2016-11-24,43500,44350,42500,43000,14943,136153.0,3166355.0
2016-11-25,42600,43800,41950,42900,15216,135837.0,3166355.0
2016-11-28,43400,43650,40900,40900,25146,129504.0,3166355.0
2016-11-29,40700,41600,40600,40700,11853,128871.0,3166355.0
2016-11-30,41450,41500,40750,41000,6988,129821.0,3166355.0
2016-12-01,41000,41000,40200,40950,6061,129662.0,3166355.0
2016-12-02,40900,41800,39400,40750,13455,129029.0,3166355.0
2016-12-05,40750,40750,39800,40200,10427,127287.0,3166355.0
2016-12-06,39450,40700,39450,40700,7942,128871.0,3166355.0
2016-12-07,41200,41200,39800,40450,6163,128079.0,3166355.0
2016-12-08,40000,40950,39600,40400,7008,127921.0,3166355.0
2016-12-09,40000,40200,39550,40000,4918,126654.0,3166355.0
2016-12-12,40000,40650,40000,40500,2363,128237.0,3166355.0
2016-12-13,40600,42050,40000,41850,8999,132512.0,3166355.0
2016-12-14,41850,41850,41200,41400,3684,131087.0,3166355.0
2016-12-15,41400,42500,41100,42000,8501,132987.0,3166355.0
2016-12-16,42400,42400,41500,42100,2701,133304.0,3166355.0
2016-12-19,42100,42300,41300,42150,3456,133462.0,3166355.0
2016-12-20,42150,42250,41350,41550,3946,131562.0,3166355.0
2016-12-21,41450,41750,41200,41650,3650,131879.0,3166355.0
2016-12-22,41950,42200,41300,41800,3598,132354.0,3166355.0
2016-12-23,42350,42350,40700,41800,5539,132354.0,3166355.0
2016-12-26,41350,42250,41350,42200,9224,133620.0,3166355.0
2016-12-27,42300,43100,42250,43000,12546,136153.0,3166355.0
2016-12-28,43150,43150,41800,42150,6434,133462.0,3166355.0
2016-12-29,42200,42900,41500,42700,5089,135203.0,3166355.0
2017-01-02,42800,42950,42050,42650,2458,135045.0,3166355.0
2017-01-03,42650,42650,42000,42600,3209,134887.0,3166355.0
2017-01-04,42950,42950,42000,42300,3784,133937.0,3166355.0
2017-01-05,42300,43400,42000,43350,11586,137261.0,3166355.0
2017-01-06,43600,43600,42850,42850,2867,135678.0,3166355.0
2017-01-09,42300,43000,41900,42250,12213,133778.0,3166355.0
2017-01-10,42250,42250,41500,41500,9312,131404.0,3166355.0
2017-01-11,41800,42150,41550,41600,2694,131720.0,3166355.0
2017-01-12,41600,42200,41200,41800,2930,132354.0,3166355.0
2017-01-13,41800,41800,41100,41600,5741,131720.0,3166355.0
2017-01-16,41600,42000,41250,41600,2266,131720.0,3166355.0
2017-01-17,41550,42250,41250,42000,1650,132987.0,3166355.0
2017-01-18,41900,42000,41150,41150,2949,130296.0,3166355.0
2017-01-19,42000,42000,41100,41400,3105,131087.0,3166355.0
2017-01-20,41650,42200,40600,41100,3066,130137.0,3166355.0
2017-01-23,41100,41550,40500,40700,2726,128871.0,3166355.0
2017-01-24,40450,41400,40450,41100,1956,130137.0,3166355.0
2017-01-25,40700,41550,40700,41200,2173,130454.0,3166355.0
2017-01-26,41350,41750,41250,41500,3078,131404.0,3166355.0
2017-01-31,41050,41800,40650,41500,4549,131404.0,3166355.0
2017-02-01,41500,42000,40800,41700,2815,132037.0,3166355.0
2017-02-02,41700,42050,41400,41600,4949,131720.0,3166355.0
2017-02-03,41700,42100,41100,42050,3918,133145.0,3166355.0
2017-02-06,42100,42650,41800,42500,7741,134570.0,3166355.0
2017-02-07,42600,42900,42100,42500,3768,134570.0,3166355.0
2017-02-08,42650,42650,41750,42550,7862,134728.0,3166355.0
2017-02-09,42100,42450,41900,42000,10552,132987.0,3166355.0
2017-02-10,41900,41900,40300,40300,21998,127604.0,3166355.0
2017-02-13,40350,40550,39750,39950,9189,126496.0,3166355.0
2017-02-14,39950,40150,39650,39800,5384,126021.0,3166355.0
2017-02-15,39950,40100,39700,39800,4418,126021.0,3166355.0
2017-02-16,39800,40700,39800,40500,5431,128237.0,3166355.0
2017-02-17,40500,41400,40150,40750,5281,129029.0,3166355.0
2017-02-20,40750,40900,40350,40550,2281,128396.0,3166355.0
2017-02-21,41150,41150,40300,40500,5724,128237.0,3166355.0
2017-02-22,40650,40750,40100,40200,4793,127287.0,3166355.0
2017-02-23,40200,40700,40150,40700,4154,128871.0,3166355.0
2017-02-24,40700,40700,39900,40300,7259,127604.0,3166355.0
2017-02-27,40900,40900,39900,40000,6874,126654.0,3166355.0
2017-02-28,40000,41500,39900,41400,10545,131087.0,3166355.0
2017-03-02,41900,43200,41400,41900,11625,132670.0,3166355.0
2017-03-03,41450,41900,40400,40600,11069,128554.0,3166355.0
2017-03-06,40750,40750,39700,39950,4880,126496.0,3166355.0
2017-03-07,39950,40250,39500,39650,8285,125546.0,3166355.0
2017-03-08,39900,39900,38000,38850,21844,123013.0,3166355.0
2017-03-09,38850,39800,38850,39550,10330,125229.0,3166355.0
2017-03-10,39550,39750,38750,39000,12102,123488.0,3166355.0
2017-03-13,39000,39700,38900,39500,10276,125071.0,3166355.0
2017-03-14,39550,39600,39050,39050,5073,123646.0,3166355.0
2017-03-15,39400,39400,38000,38450,7675,121746.0,3166355.0
2017-03-16,38150,38600,37600,38250,13919,121113.0,3166355.0
2017-03-17,38200,38850,38100,38700,7535,122538.0,3166355.0
2017-03-20,38750,39000,37750,38200,8186,120955.0,3166355.0
2017-03-21,38300,38800,38000,38350,5218,121430.0,3166355.0
2017-03-22,38350,38550,37850,38300,6580,121271.0,3166355.0
2017-03-23,38150,39000,38150,38800,3177,122855.0,3166355.0
2017-03-24,38800,39550,38800,39550,5041,125229.0,3166355.0
2017-03-27,39900,39900,38850,39200,3611,124121.0,3166355.0
2017-03-28,39450,39700,38550,39700,7924,125704.0,3166355.0
2017-03-29,39900,39950,39500,39950,2991,126496.0,3166355.0
2017-03-30,39950,40250,39550,40200,4553,127287.0,3166355.0
2017-03-31,40200,40300,39950,40000,4948,126654.0,3166355.0
2017-04-03,40800,40800,39550,40100,3968,126971.0,3166355.0
2017-04-04,40100,40100,39300,39850,6105,126179.0,3166355.0
2017-04-05,40000,40000,38850,39250,12173,124279.0,3166355.0
2017-04-06,39150,39800,38800,39700,16177,125704.0,3166355.0
2017-04-07,40000,40000,39250,39300,6174,124438.0,3166355.0
2017-04-10,39300,39650,38350,38400,8102,121588.0,3166355.0
2017-04-11,38450,39150,38450,39150,4898,123963.0,3166355.0
2017-04-12,39150,39350,38850,39200,1807,124121.0,3166355.0
2017-04-13,39200,40200,39200,40000,8116,126654.0,3166355.0
2017-04-14,40150,40150,39650,39700,3714,125704.0,3166355.0
2017-04-17,39650,40000,39650,39850,4968,126179.0,3166355.0
2017-04-18,40000,40200,39700,39950,7082,126496.0,3166355.0
2017-04-19,40150,42300,40000,42100,27446,133304.0,3166355.0
2017-04-20,41850,43300,41850,42950,11063,135995.0,3166355.0
2017-04-21,42900,43600,42400,42750,13246,135362.0,3166355.0
2017-04-24,42450,43000,42450,42750,4782,135362.0,3166355.0
2017-04-25,43400,43450,42500,43200,5002,136787.0,3166355.0
2017-04-26,43150,43500,43050,43300,3373,137103.0,3166355.0
2017-04-27,43250,43700,42450,43200,6210,136787.0,3166355.0
2017-04-28,41200,41600,40000,41300,40219,130770.0,3166355.0
2017-05-02,41300,41450,41050,41350,7808,130929.0,3166355.0
2017-05-04,41500,43500,41450,43400,12433,137420.0,3166355.0
2017-05-08,43400,43700,43000,43000,3456,136153.0,3166355.0
2017-05-10,43000,43100,42500,42500,4258,134570.0,3166355.0
2017-05-11,43000,43000,41200,41950,12211,132829.0,3166355.0
2017-05-12,42050,42200,41200,41700,8031,132037.0,3166355.0
2017-05-15,41700,42100,41250,41400,6399,131087.0,3166355.0
2017-05-16,41000,41600,40900,41300,9570,130770.0,3166355.0
2017-05-17,41200,41500,40500,40950,7060,129662.0,3166355.0
2017-05-18,41200,41450,40450,41350,6902,130929.0,3166355.0
2017-05-19,41350,42000,41350,41950,7694,132829.0,3166355.0
2017-05-22,41550,41700,40750,41350,10411,130929.0,3166355.0
2017-05-23,41350,41700,40850,41550,7177,131562.0,3166355.0
2017-05-24,41700,42150,41400,41550,7906,131562.0,3166355.0
2017-05-25,41800,41900,40550,41450,9864,131245.0,3166355.0
2017-05-26,41550,42950,41150,42450,9662,134412.0,3166355.0
2017-05-29,42450,42450,41650,42000,7559,132987.0,3166355.0
2017-05-30,42000,42450,41550,42000,7450,132987.0,3166355.0
2017-05-31,42000,42200,41550,41600,5876,131720.0,3166355.0
2017-06-01,41800,42000,41350,42000,4802,132987.0,3166355.0
2017-06-02,41600,44750,41600,44400,35277,140586.0,3166355.0
2017-06-05,44550,44950,43600,44200,20691,139953.0,3166355.0
2017-06-07,43750,45300,43700,44900,24490,142169.0,3166355.0
2017-06-08,44900,45250,43600,44200,14915,139953.0,3166355.0
2017-06-09,44600,44600,43400,43600,10592,138053.0,3166355.0
2017-06-12,43600,43600,42950,43350,4998,137261.0,3166355.0
2017-06-13,43000,43550,43000,43500,6824,137736.0,3166355.0
2017-06-14,43800,44450,43550,44450,7150,140744.0,3166355.0
2017-06-15,44450,44750,43250,43850,8578,138845.0,3166355.0
2017-06-16,43850,44000,42950,43900,9484,139003.0,3166355.0
2017-06-19,43950,46200,43500,45800,11182,145019.0,3166355.0
2017-06-20,45900,46250,44900,45050,5867,142644.0,3166355.0
2017-06-21,44900,44900,43600,44500,11196,140903.0,3166355.0
2017-06-22,44500,44900,43650,43700,6350,138370.0,3166355.0
2017-06-23,44150,44450,43350,43350,8534,137261.0,3166355.0
2017-06-26,43800,44100,42650,43750,4732,138528.0,3166355.0
2017-06-27,43750,43800,43000,43650,3170,138211.0,3166355.0
2017-06-28,43700,44050,42750,43350,3215,137261.0,3166355.0
2017-06-29,43350,43350,42750,43050,3331,136312.0,3166355.0
2017-06-30,43200,43650,42700,43450,2619,137578.0,3166355.0
2017-07-03,43950,44750,43350,44250,7379,140111.0,3166355.0
2017-07-04,45500,45500,43400,44400,4003,140586.0,3166355.0
2017-07-05,44400,44400,43550,44000,3229,139320.0,3166355.0
2017-07-06,43800,44000,43400,43600,4903,138053.0,3166355.0
2017-07-07,43600,44150,43050,43550,3926,137895.0,3166355.0
2017-07-10,43450,43550,42850,43300,4184,137103.0,3166355.0
2017-07-11,43500,44000,42900,43400,1903,137420.0,3166355.0
2017-07-12,43050,43950,43050,43250,1223,136945.0,3166355.0
2017-07-13,43750,43750,42750,42800,3490,135520.0,3166355.0
2017-07-14,42700,43450,42450,42700,3208,135203.0,3166355.0
2017-07-17,42450,43000,42450,42700,2680,135203.0,3166355.0
2017-07-18,43000,43100,42250,42750,5078,135362.0,3166355.0
2017-07-19,42750,43700,42750,43400,7367,137420.0,3166355.0
2017-07-20,43400,43650,42900,43350,3900,137261.0,3166355.0
2017-07-21,43350,43900,43300,43300,9732,137103.0,3166355.0
2017-07-24,43700,44000,43200,43450,5538,137578.0,3166355.0
2017-07-25,43850,44600,43750,43900,12161,139003.0,3166355.0
2017-07-26,44500,44800,44000,44800,6382,141853.0,3166355.0
2017-07-27,44800,45700,44300,45600,8828,144386.0,3166355.0
2017-07-28,45600,45800,44550,45100,5604,142803.0,3166355.0
2017-07-31,45100,45150,44300,44400,3122,140586.0,3166355.0
2017-08-01,45100,45100,44050,44950,6356,142328.0,3166355.0
2017-08-02,45100,45100,44050,44550,9410,141061.0,3166355.0
2017-08-03,45000,45000,42650,43000,15468,136153.0,3166355.0
2017-08-04,46000,54000,45050,48000,155552,151985.0,3166355.0
2017-08-07,48650,49400,47450,48550,27154,153727.0,3166355.0
2017-08-08,48550,52800,47900,52500,51277,166234.0,3166355.0
2017-08-09,51800,52000,49650,50400,20707,159584.0,3166355.0
2017-08-10,50100,50100,47450,47550,20508,150560.0,3166355.0
2017-08-11,47000,48300,46250,46400,20697,146919.0,3166355.0
2017-08-14,46650,48400,45700,46600,21081,147552.0,3166355.0
2017-08-16,46800,47500,46450,47500,12822,150402.0,3166355.0
2017-08-17,47500,50300,47500,48850,20763,154676.0,3166355.0
2017-08-18,48650,48650,47400,47900,13556,151668.0,3166355.0
2017-08-21,47900,48550,46750,48550,8875,153727.0,3166355.0
2017-08-22,48600,48750,47450,48050,6143,152143.0,3166355.0
2017-08-23,48200,49550,47450,48950,10796,154993.0,3166355.0
2017-08-24,49450,49450,48450,48950,8916,154993.0,3166355.0
2017-08-25,48950,49450,48400,49100,8507,155468.0,3166355.0
2017-08-28,49700,51200,48600,50500,14577,159901.0,3166355.0
2017-08-29,51200,51200,49550,50400,7959,159584.0,3166355.0
2017-08-30,50400,51400,50100,51200,12936,162117.0,3166355.0
2017-08-31,51200,51700,50200,50800,5673,160851.0,3166355.0
2017-09-01,50700,52100,48000,50500,15945,159901.0,3166355.0
2017-09-04,49000,50100,48800,49200,14031,155785.0,3166355.0
2017-09-05,49700,49700,48000,48000,5777,151985.0,3166355.0
2017-09-06,47900,48100,47250,48100,7057,152302.0,3166355.0
2017-09-07,48350,49400,48000,49400,5268,156418.0,3166355.0
2017-09-08,49050,49800,48450,49300,5266,156101.0,3166355.0
2017-09-11,48800,50500,48000,50000,9693,158318.0,3166355.0
2017-09-12,49900,50200,48500,50000,5475,158318.0,3166355.0
2017-09-13,50000,50000,49150,49400,3984,156418.0,3166355.0
2017-09-14,49900,49900,48600,49350,1622,156260.0,3166355.0
2017-09-15,49300,49350,48000,48150,5414,152460.0,3166355.0
2017-09-18,47800,48350,47250,47700,6062,151035.0,3166355.0
